booking_id,listinng_id,is_canceled,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,reservation_status,reservation_status_date,customer_id
108154,11588543,0,2016-02-13,0,1,2,0,0,Check-Out,2016-02-14,104013
108155,1275498,0,2016-02-13,0,1,2,0,0,Check-Out,2016-02-14,106359
108156,8025718,0,2016-02-13,0,1,2,0,0,Check-Out,2016-02-14,107494
108157,7476340,0,2016-02-13,0,1,2,0,0,Check-Out,2016-02-14,108994
108158,4879702,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,108916
108159,225224,0,2016-02-12,0,2,2,0,0,Check-Out,2016-02-14,110844
108160,7694559,0,2016-02-11,1,3,1,0,0,Check-Out,2016-02-15,112086
108161,12253029,0,2016-02-11,1,3,2,0,0,Check-Out,2016-02-15,113612
108162,7714627,0,2016-02-11,1,3,2,0,0,Check-Out,2016-02-15,110643
108163,12890156,0,2016-02-12,1,2,2,0,0,Check-Out,2016-02-15,104410
108164,5074924,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,105904
108165,2372987,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,111624
108166,7368611,0,2016-02-12,1,2,2,0,0,Check-Out,2016-02-15,111202
108167,3601030,0,2016-02-12,1,2,2,0,0,Check-Out,2016-02-15,103104
108168,9841645,0,2016-02-11,1,3,2,0,0,Check-Out,2016-02-15,104579
108169,14414330,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,108057
108170,4860853,0,2016-02-11,1,3,2,0,0,Check-Out,2016-02-15,102279
108171,5532549,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,114598
108172,8631257,0,2016-02-12,1,2,2,0,1,Check-Out,2016-02-15,101759
108173,9663423,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,106643
108174,6763409,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,103953
108175,3289921,0,2016-02-01,4,10,2,0,0,Check-Out,2016-02-15,109722
108176,5976821,0,2016-02-08,2,5,2,0,0,Check-Out,2016-02-15,107702
108177,8680170,0,2016-02-13,1,1,2,3,0,Check-Out,2016-02-15,104878
108178,11841986,0,2016-02-09,1,5,2,0,0,Check-Out,2016-02-15,109293
108179,6287797,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,103207
108180,8827268,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,108734
108181,5075267,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,107346
108182,798957,0,2016-02-14,1,0,2,1,0,Check-Out,2016-02-15,110536
108183,11710680,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,112514
108184,11686744,0,2016-02-10,1,4,2,1,1,Check-Out,2016-02-15,102403
108185,8088370,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,113410
108186,4742275,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,109563
108187,7645862,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,107601
108188,9821291,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,100693
108189,9611852,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,112599
108190,7294565,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,101160
108191,14821911,0,2016-02-10,1,4,2,0,0,Check-Out,2016-02-15,102187
108192,8303267,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,108961
108193,9728602,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,108342
108194,5058148,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,109726
108195,6762011,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,105398
108196,11873789,0,2016-02-13,1,1,2,0,0,Check-Out,2016-02-15,114249
108197,12496332,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,110895
108198,585148,0,2016-02-14,1,0,2,0,0,Check-Out,2016-02-15,113784
108199,5582163,0,2016-02-15,1,0,2,0,0,Check-Out,2016-02-16,107444
108200,5352623,0,2016-02-15,1,0,1,0,0,Check-Out,2016-02-16,112124
108201,322593,0,2016-02-15,1,0,2,0,0,Check-Out,2016-02-16,107931
108202,6810723,0,2016-02-13,2,1,2,0,0,Check-Out,2016-02-16,107645
108203,11902134,0,2016-02-15,1,0,2,1,0,Check-Out,2016-02-16,112962
108204,14461998,0,2016-02-12,2,2,1,0,0,Check-Out,2016-02-16,109931
108205,10227043,0,2016-02-09,2,5,2,0,0,Check-Out,2016-02-16,112891
108206,14709217,0,2016-02-14,2,0,2,0,0,Check-Out,2016-02-16,108583
108207,2683284,0,2016-02-12,2,2,2,1,0,Check-Out,2016-02-16,102883
108208,11397511,0,2016-02-15,1,0,1,0,0,Check-Out,2016-02-16,111104
108209,1252289,0,2016-02-14,2,0,2,0,0,Check-Out,2016-02-16,113663
108210,4679319,0,2016-02-14,2,0,2,0,0,Check-Out,2016-02-16,100300
108211,8006992,0,2016-02-15,1,0,2,0,0,Check-Out,2016-02-16,100324
108212,7513605,0,2016-02-15,1,0,2,0,0,Check-Out,2016-02-16,105568
108213,8371115,0,2016-02-09,2,5,2,0,0,Check-Out,2016-02-16,113197
108214,13378987,0,2016-02-14,2,1,2,0,0,Check-Out,2016-02-17,101207
108215,13477286,0,2016-02-04,4,9,1,0,0,Check-Out,2016-02-17,106433
108216,13378936,0,2016-02-09,2,6,1,0,0,Check-Out,2016-02-17,100546
108217,11041684,0,2016-02-15,1,1,1,0,0,Check-Out,2016-02-17,102280
108218,13378923,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,100174
108219,11771810,0,2016-03-01,0,1,2,0,0,Check-Out,2016-03-02,112578
108220,6348631,0,2016-11-29,0,1,2,0,0,Check-Out,2016-11-30,105227
108221,9840919,0,2016-12-13,0,1,2,0,0,Check-Out,2016-12-14,105100
108222,5734770,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,114673
108223,8480507,0,2016-02-16,0,1,2,0,0,Check-Out,2016-02-17,107725
108224,9430774,0,2016-02-12,2,3,1,0,0,Check-Out,2016-02-17,113651
108225,4364925,0,2016-02-16,0,1,2,0,0,Check-Out,2016-02-17,108848
108226,12426977,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,108838
108227,7511737,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,106071
108228,7694365,0,2016-02-15,1,1,2,0,0,Check-Out,2016-02-17,113735
108229,12508801,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,108492
108230,10083878,0,2016-02-15,1,1,2,0,0,Check-Out,2016-02-17,104423
108231,990668,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,105111
108232,10427882,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,113993
108233,639111,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,114294
108234,14933461,0,2016-02-16,0,1,1,0,0,Check-Out,2016-02-17,110319
108235,6677700,0,2016-02-13,2,2,2,0,0,Check-Out,2016-02-17,109710
108236,8316068,0,2016-02-12,2,3,2,0,0,Check-Out,2016-02-17,111049
108237,8381472,0,2016-02-16,0,1,2,0,0,Check-Out,2016-02-17,105262
108238,6972426,0,2016-02-16,0,1,2,0,0,Check-Out,2016-02-17,109351
108239,6759439,0,2016-02-16,0,1,2,0,0,Check-Out,2016-02-17,109994
108240,6038520,0,2016-02-15,1,2,2,0,0,Check-Out,2016-02-18,103538
108241,3236496,0,2016-02-14,2,2,2,2,0,Check-Out,2016-02-18,103001
108242,8200839,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,108861
108243,1106555,0,2016-02-14,2,2,2,1,0,Check-Out,2016-02-18,109888
108244,6939126,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,108901
108245,14304682,0,2016-02-17,0,1,1,0,0,Check-Out,2016-02-18,103059
108246,8595650,0,2016-02-17,0,1,1,0,0,Check-Out,2016-02-18,110552
108247,2549840,0,2016-02-15,1,2,1,0,0,Check-Out,2016-02-18,107576
108248,5088560,0,2016-03-14,1,2,1,0,0,Check-Out,2016-03-17,102894
108249,4364989,1,2016-04-04,1,2,1,0,0,Canceled,2016-04-04,114073
108250,14091605,0,2016-04-26,0,2,1,0,0,Check-Out,2016-04-28,103658
108251,6758482,0,2016-02-14,2,2,2,0,0,Check-Out,2016-02-18,102449
108252,7856208,0,2016-02-14,2,2,3,1,0,Check-Out,2016-02-18,111591
108253,6758443,0,2016-02-17,0,1,1,0,0,Check-Out,2016-02-18,107128
108254,6758462,0,2016-04-26,0,1,1,0,0,Check-Out,2016-04-27,110086
108255,1810397,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,111162
108256,14819274,0,2016-02-12,2,4,2,0,0,Check-Out,2016-02-18,100461
108257,7377034,0,2016-02-13,2,3,1,0,0,Check-Out,2016-02-18,114310
108258,8201104,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,105059
108259,13460331,0,2016-02-17,0,1,1,0,0,Check-Out,2016-02-18,112877
108260,14770892,0,2016-04-13,0,1,2,0,0,Check-Out,2016-04-14,108612
108261,453660,0,2016-02-14,2,2,2,0,1,Check-Out,2016-02-18,114722
108262,14589341,0,2016-02-14,2,2,2,0,0,Check-Out,2016-02-18,104465
108263,12049787,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,100654
108264,3808557,0,2016-02-15,1,2,2,0,0,Check-Out,2016-02-18,109470
108265,1119740,0,2016-02-15,1,2,2,0,0,Check-Out,2016-02-18,105658
108266,2513870,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,114236
108267,12034317,0,2016-02-10,2,6,2,0,0,Check-Out,2016-02-18,107875
108268,3842286,0,2016-02-10,2,6,2,0,0,Check-Out,2016-02-18,104213
108269,13377097,0,2016-02-15,1,2,2,0,0,Check-Out,2016-02-18,105191
108270,7920541,0,2016-02-11,2,5,1,1,0,Check-Out,2016-02-18,104796
108271,2694019,0,2016-02-11,2,5,2,1,0,Check-Out,2016-02-18,105445
108272,11590512,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,103262
108273,10656576,0,2016-02-15,1,2,2,0,0,Check-Out,2016-02-18,112990
108274,5593888,0,2016-02-17,0,1,1,0,0,Check-Out,2016-02-18,105467
108275,9706279,0,2016-03-14,1,1,1,0,0,Check-Out,2016-03-16,105367
108276,14817983,0,2016-02-16,0,2,2,0,0,Check-Out,2016-02-18,111837
108277,7592616,0,2016-02-14,2,2,2,0,0,Check-Out,2016-02-18,105487
108278,826555,0,2016-02-17,0,1,2,0,0,Check-Out,2016-02-18,101842
108279,7740592,0,2016-02-17,0,2,1,0,0,Check-Out,2016-02-19,108582
108280,13605430,0,2016-02-17,0,2,1,0,0,Check-Out,2016-02-19,110234
108281,10656206,0,2016-03-09,0,3,2,0,0,Check-Out,2016-03-12,103168
108282,14486599,0,2016-03-15,0,1,1,0,0,Check-Out,2016-03-16,111514
108283,7095320,0,2016-02-17,0,2,1,0,0,Check-Out,2016-02-19,106462
108284,12308161,0,2016-03-30,0,2,1,0,0,Check-Out,2016-04-01,106399
108285,9508975,0,2016-04-11,1,0,1,0,0,Check-Out,2016-04-12,105034
108286,6248526,0,2016-12-14,0,1,1,0,0,Check-Out,2016-12-15,112266
108287,1071144,0,2016-02-18,0,1,1,0,0,Check-Out,2016-02-19,114732
108288,989163,0,2016-02-18,0,1,1,0,0,Check-Out,2016-02-19,106061
108289,9197535,0,2016-02-18,0,1,1,0,0,Check-Out,2016-02-19,111749
108290,22354,0,2016-02-18,0,1,1,0,0,Check-Out,2016-02-19,111644
108291,12916551,0,2016-02-18,0,1,2,0,0,Check-Out,2016-02-19,102812
108292,7214920,0,2016-02-16,0,3,1,0,0,Check-Out,2016-02-19,104925
108293,7755144,0,2016-02-16,0,3,1,0,0,Check-Out,2016-02-19,114694
108294,10391455,0,2016-02-18,0,1,2,0,0,Check-Out,2016-02-19,105420
108295,5639731,0,2016-02-17,0,2,2,1,0,Check-Out,2016-02-19,100654
108296,9574727,0,2016-02-15,1,3,2,2,0,Check-Out,2016-02-19,106354
108297,6134013,0,2016-02-17,0,2,2,0,0,Check-Out,2016-02-19,108226
108298,14522631,0,2016-02-17,0,2,2,0,0,Check-Out,2016-02-19,114737
108299,4461846,0,2016-02-17,0,2,1,0,0,Check-Out,2016-02-19,100379
108300,6444303,0,2016-05-31,0,1,1,0,0,Check-Out,2016-06-01,109142
108301,824244,0,2016-02-18,0,1,2,1,0,Check-Out,2016-02-19,100550
108302,22208,0,2016-02-15,1,3,1,0,0,Check-Out,2016-02-19,107872
108303,7575052,0,2016-02-16,0,3,2,0,0,Check-Out,2016-02-19,114265
108304,11060140,0,2016-02-18,0,1,2,0,1,Check-Out,2016-02-19,101435
108305,14125957,0,2016-02-15,1,3,2,2,0,Check-Out,2016-02-19,113121
108306,12587887,0,2016-02-16,0,3,2,0,0,Check-Out,2016-02-19,109804
108307,1038465,0,2016-02-17,0,2,1,0,0,Check-Out,2016-02-19,106668
108308,12653367,0,2016-02-18,0,1,2,0,1,Check-Out,2016-02-19,103563
108309,8753913,0,2016-03-03,0,1,2,0,0,Check-Out,2016-03-04,109661
108310,9949819,0,2016-02-14,2,3,1,0,0,Check-Out,2016-02-19,101776
108311,2495047,0,2016-02-16,0,3,2,0,0,Check-Out,2016-02-19,103509
108312,9853959,0,2016-02-12,2,5,2,0,0,Check-Out,2016-02-19,102083
108313,10671192,0,2016-02-17,0,3,1,0,0,Check-Out,2016-02-20,109311
108314,9446242,0,2016-02-13,2,5,2,0,0,Check-Out,2016-02-20,105107
108315,9474436,0,2016-02-13,2,5,1,0,0,Check-Out,2016-02-20,108727
108316,1200502,0,2016-02-13,2,5,2,0,0,Check-Out,2016-02-20,108411
108317,9757412,0,2016-02-16,0,4,2,0,0,Check-Out,2016-02-20,107850
108318,7508063,0,2016-02-06,4,10,1,0,0,Check-Out,2016-02-20,104564
108319,7901248,0,2016-02-18,0,2,1,0,0,Check-Out,2016-02-20,113006
108320,14094279,0,2016-02-19,0,1,2,0,0,Check-Out,2016-02-20,104915
108321,7114655,0,2016-02-19,0,1,1,0,0,Check-Out,2016-02-20,105970
108322,8815257,0,2016-02-18,0,2,2,0,0,Check-Out,2016-02-20,112891
108323,2215762,0,2016-02-13,2,5,2,1,0,Check-Out,2016-02-20,111945
108324,14372667,0,2016-02-13,2,5,2,0,0,Check-Out,2016-02-20,111730
108325,3903273,0,2016-02-17,0,3,2,0,0,Check-Out,2016-02-20,114591
108326,12979965,0,2016-02-17,0,3,2,0,0,Check-Out,2016-02-20,112320
108327,13078164,0,2016-02-17,0,3,1,0,0,Check-Out,2016-02-20,114190
108328,5067019,0,2016-02-17,0,3,1,0,0,Check-Out,2016-02-20,105221
108329,5640375,0,2016-02-19,0,1,1,0,0,Check-Out,2016-02-20,103242
108330,14405817,0,2016-02-14,2,4,2,0,0,Check-Out,2016-02-20,101248
108331,14589471,0,2016-02-17,0,3,2,0,0,Check-Out,2016-02-20,113499
108332,13713445,0,2016-02-16,0,4,2,0,0,Check-Out,2016-02-20,111367
108333,13078068,0,2016-02-06,4,10,2,0,0,Check-Out,2016-02-20,113271
108334,7095658,0,2016-02-19,0,1,2,0,0,Check-Out,2016-02-20,102248
108335,8096900,0,2016-02-16,0,4,2,0,0,Check-Out,2016-02-20,104453
108336,6426364,0,2016-02-16,0,4,2,0,0,Check-Out,2016-02-20,111454
108337,4787233,0,2016-02-16,0,4,1,0,0,Check-Out,2016-02-20,104438
108338,7916575,0,2016-02-16,0,4,1,0,0,Check-Out,2016-02-20,101924
108339,12094488,0,2016-02-19,0,1,2,0,0,Check-Out,2016-02-20,112262
108340,8211468,0,2016-02-19,0,1,3,0,0,Check-Out,2016-02-20,106407
108341,1428355,0,2016-02-14,2,5,2,0,0,Check-Out,2016-02-21,100146
108342,12290886,0,2016-02-14,2,5,2,0,0,Check-Out,2016-02-21,111047
108343,526970,0,2016-02-18,0,3,2,2,0,Check-Out,2016-02-21,113419
108344,2395326,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,101972
108345,10734159,0,2016-02-18,0,3,2,0,0,Check-Out,2016-02-21,111337
108346,8014383,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,101154
108347,4609785,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,104180
108348,5867761,0,2016-02-20,0,1,2,1,1,Check-Out,2016-02-21,106451
108349,5834930,0,2016-07-20,0,1,1,0,0,Check-Out,2016-07-21,106247
108350,8309604,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,109137
108351,7965521,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,114199
108352,1401625,0,2016-02-16,0,5,3,0,0,Check-Out,2016-02-21,102331
108353,11470818,0,2016-02-18,0,3,2,0,0,Check-Out,2016-02-21,106589
108354,13928400,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,113426
108355,11634638,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,102823
108356,8406972,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,111610
108357,5768819,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,107562
108358,5588537,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,111200
108359,10656899,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,101926
108360,6276572,0,2016-02-17,0,4,2,0,0,Check-Out,2016-02-21,112435
108361,625012,0,2016-02-20,0,1,3,0,0,Check-Out,2016-02-21,112454
108362,13912472,0,2016-02-15,1,5,2,0,0,Check-Out,2016-02-21,101352
108363,7342489,0,2016-02-20,0,1,1,0,0,Check-Out,2016-02-21,113210
108364,6850880,0,2016-02-18,0,3,2,1,0,Check-Out,2016-02-21,113479
108365,7325084,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,101451
108366,705919,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,101731
108367,5932402,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,108765
108368,901914,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,111301
108369,5718801,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,107253
108370,9487079,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,102333
108371,4410142,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,104745
108372,8301926,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,105709
108373,5153080,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,108257
108374,4278067,0,2016-02-19,0,2,2,1,0,Check-Out,2016-02-21,104523
108375,7620413,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,105962
108376,1214214,0,2016-02-19,0,2,2,0,0,Check-Out,2016-02-21,111360
108377,14489201,0,2016-02-17,0,4,2,0,0,Check-Out,2016-02-21,114840
108378,9094794,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,112420
108379,1425973,0,2016-02-20,0,1,2,0,0,Check-Out,2016-02-21,103687
108380,986399,0,2016-02-18,0,3,2,0,0,Check-Out,2016-02-21,110940
108381,4549374,0,2016-02-16,0,5,2,0,0,Check-Out,2016-02-21,100442
108382,639101,0,2016-02-17,1,4,2,0,0,Check-Out,2016-02-22,102701
108383,9207914,0,2016-02-17,1,4,2,0,0,Check-Out,2016-02-22,103875
108384,1365335,0,2016-02-21,1,0,2,0,0,Check-Out,2016-02-22,111373
108385,11927580,0,2016-02-22,0,0,2,0,0,Check-Out,2016-02-22,104193
108386,11585459,0,2016-02-21,1,0,2,0,0,Check-Out,2016-02-22,114257
108387,5769127,0,2016-05-19,0,2,1,0,0,Check-Out,2016-05-21,112003
108388,4294557,0,2016-02-20,1,1,2,0,0,Check-Out,2016-02-22,104666
108389,6851459,0,2016-02-15,2,5,2,0,0,Check-Out,2016-02-22,101281
108390,5932267,0,2016-02-16,2,5,2,0,0,Check-Out,2016-02-23,100391
108391,6075932,0,2016-02-16,2,5,2,0,0,Check-Out,2016-02-23,107882
108392,8782991,0,2016-02-18,2,3,3,0,0,Check-Out,2016-02-23,103909
108393,4588530,0,2016-02-21,2,0,1,0,0,Check-Out,2016-02-23,103956
108394,13697966,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,103369
108395,8970393,0,2016-01-28,0,1,1,0,0,Check-Out,2016-01-29,109639
108396,9864083,0,2016-02-20,2,1,1,0,0,Check-Out,2016-02-23,103881
108397,5718921,0,2016-03-15,0,2,1,0,0,Check-Out,2016-03-17,105358
108398,4178790,0,2016-02-19,2,2,2,0,0,Check-Out,2016-02-23,112031
108399,11687122,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,112686
108400,13697464,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,105523
108401,11796879,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,101809
108402,442735,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,109136
108403,12318093,0,2016-02-20,2,1,2,0,0,Check-Out,2016-02-23,105737
108404,3415245,0,2016-02-20,2,1,2,0,0,Check-Out,2016-02-23,103117
108405,14680277,0,2016-02-21,2,0,2,0,0,Check-Out,2016-02-23,104500
108406,12812461,0,2016-02-22,1,0,1,0,0,Check-Out,2016-02-23,101786
108407,10567830,0,2016-02-24,0,0,2,0,0,Check-Out,2016-02-24,103705
108408,10634364,0,2016-02-17,2,5,2,0,0,Check-Out,2016-02-24,108866
108409,543078,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,103486
108410,12290477,0,2016-10-19,0,1,1,0,0,Check-Out,2016-10-20,106871
108411,68902,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,112585
108412,627048,0,2016-02-23,0,1,2,0,0,Check-Out,2016-02-24,102216
108413,5280183,0,2016-03-23,0,1,1,0,0,Check-Out,2016-03-24,107008
108414,9918240,0,2016-02-22,1,1,1,0,0,Check-Out,2016-02-24,104801
108415,11275963,0,2016-02-14,4,6,2,0,0,Check-Out,2016-02-24,100874
108416,3182473,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,111562
108417,4887325,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,102296
108418,13864961,0,2016-02-19,2,3,3,0,0,Check-Out,2016-02-24,104986
108419,8048838,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,111384
108420,56927,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,114166
108421,9824,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,110408
108422,2189086,0,2016-02-23,0,1,2,0,0,Check-Out,2016-02-24,113875
108423,9858,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,107536
108424,9860,0,2016-12-10,0,1,2,1,0,Check-Out,2016-12-11,114613
108425,1174776,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,104286
108426,28150,0,2016-02-07,6,11,2,0,0,Check-Out,2016-02-24,105619
108427,716643,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,103935
108428,13589,0,2016-02-26,0,1,1,0,0,Check-Out,2016-02-27,110417
108429,10859498,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,104114
108430,9857,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,110371
108431,12603280,0,2016-02-22,1,1,2,0,0,Check-Out,2016-02-24,110692
108432,10882267,0,2016-03-29,0,3,2,0,0,Check-Out,2016-04-01,107926
108433,4948724,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,109224
108434,6214710,0,2016-02-23,0,1,1,0,0,Check-Out,2016-02-24,110564
108435,2701124,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,110008
108436,9373802,0,2016-02-21,2,1,2,0,0,Check-Out,2016-02-24,112152
108437,14217967,0,2016-02-20,2,3,2,0,0,Check-Out,2016-02-25,111119
108438,7749568,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,104041
108439,10037387,0,2016-02-18,2,5,2,0,0,Check-Out,2016-02-25,108873
108440,14040844,0,2016-02-24,0,1,1,0,0,Check-Out,2016-02-25,102298
108441,1322461,0,2016-03-23,0,1,1,0,0,Check-Out,2016-03-24,110576
108442,7728508,0,2016-02-20,2,3,2,0,0,Check-Out,2016-02-25,112343
108443,2277821,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,104768
108444,14855656,0,2016-02-24,0,1,1,0,0,Check-Out,2016-02-25,111465
108445,6908525,0,2016-02-23,0,2,1,0,0,Check-Out,2016-02-25,104988
108446,7856323,0,2016-02-23,0,2,1,0,0,Check-Out,2016-02-25,112574
108447,7474855,0,2016-02-24,0,1,1,0,0,Check-Out,2016-02-25,109579
108448,7475379,0,2016-02-24,0,1,1,0,0,Check-Out,2016-02-25,111313
108449,6879036,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,104174
108450,2881388,0,2016-02-20,2,3,2,0,0,Check-Out,2016-02-25,114470
108451,14745087,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,103130
108452,7474044,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,101183
108453,8188894,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,103752
108454,8410270,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,113874
108455,7698631,0,2016-02-25,1,3,2,0,0,Check-Out,2016-02-29,109872
108456,7159343,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,106722
108457,14858003,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,110842
108458,14723758,0,2016-02-25,1,3,2,0,0,Check-Out,2016-02-29,103119
108459,8663351,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,108796
108460,14041036,0,2016-02-21,2,2,2,0,0,Check-Out,2016-02-25,106808
108461,13729738,0,2016-02-24,0,1,2,0,1,Check-Out,2016-02-25,101362
108462,4603803,0,2016-02-24,0,1,2,0,0,Check-Out,2016-02-25,112688
108463,13614982,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,104509
108464,4143561,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,109618
108465,12304165,0,2016-02-22,1,2,2,0,0,Check-Out,2016-02-25,113456
108466,6323935,0,2016-02-25,0,0,2,0,0,Check-Out,2016-02-25,105325
108467,311240,0,2016-02-25,0,0,1,0,0,Check-Out,2016-02-25,106920
108468,4603588,0,2016-02-25,0,1,1,0,0,Check-Out,2016-02-26,100802
108469,13090471,0,2016-02-25,0,1,1,0,0,Check-Out,2016-02-26,112847
108470,9993826,0,2016-03-15,0,1,1,0,0,Check-Out,2016-03-16,110960
108471,9993602,0,2016-02-25,0,1,2,0,0,Check-Out,2016-02-26,103338
108472,10812807,0,2016-02-25,0,1,1,0,0,Check-Out,2016-02-26,110508
108473,2915643,0,2016-04-28,0,1,1,0,0,Check-Out,2016-04-29,114004
108474,13466910,0,2016-12-13,0,1,1,0,0,Check-Out,2016-12-14,113171
108475,14670143,0,2016-02-25,0,1,1,0,0,Check-Out,2016-02-26,105359
108476,5455004,0,2016-02-22,1,3,2,0,0,Check-Out,2016-02-26,102083
108477,6552654,0,2016-03-11,0,1,1,0,0,Check-Out,2016-03-12,113694
108478,8584276,0,2016-02-24,0,2,2,2,0,Check-Out,2016-02-26,113935
108479,1264217,0,2016-02-23,0,3,1,0,0,Check-Out,2016-02-26,106126
108480,9698823,0,2016-02-21,2,3,2,0,0,Check-Out,2016-02-26,106600
108481,48612,0,2016-02-23,0,3,1,0,0,Check-Out,2016-02-26,108881
108482,5455293,0,2016-02-29,1,3,1,0,0,Check-Out,2016-03-04,106316
108483,9992532,0,2016-02-25,0,1,2,0,0,Check-Out,2016-02-26,108399
108484,7961477,0,2016-02-25,0,1,1,0,0,Check-Out,2016-02-26,110616
108485,1964878,0,2016-02-22,1,3,1,0,0,Check-Out,2016-02-26,108520
